M00371	Pathway Module	Castasterone biosynthesis, campesterol => castasterone	(K09587,K12639) K09588 K09591 (K12637,K12638) K20623 (K09590,K12640)
M00372	Pathway Module	Abscisic acid biosynthesis, beta-carotene => abscisic acid	(K15746,K15747) K09838 -K14594 K09840 K09841 K09842
M00373	Pathway Module	Ethylmalonyl pathway	K00626 K00023 K17865 K14446 K14447 K14448 K14449 K08691 K14451 K01965+K01966 K05606 K01847
M00374	Pathway Module	Dicarboxylate-hydroxybutyrate cycle	K00169+K00170+K00171+K00172 K01007 K01595 K00024 (K01676,K01677+K01678) (K00239+K00240-K00241-K18860) K01902+K01903 (K15038,K15017) K14465 (K14467,K18861) K14534 K15016 K00626
M00375	Pathway Module	Hydroxypropionate-hydroxybutylate cycle	K01964+K15037+K15036 K15017 K15039 K15018 K15019 K15020 K05606 K01848+K01849 (K15038,K15017) K14465 (K14466,K18861) K14534 K15016 K00626
M00376	Pathway Module	3-Hydroxypropionate bi-cycle	K02160+K01961+K01962+K01963 K14468 K14469 K15052 K05606 (K01847,K01848+K01849) K14471+K14472 K00239+K00240+K00241 K01679 K08691 K14449 K14470 K09709
M00377	Pathway Module	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	K00198 K05299-K15022 K01938 K01491 K00297 K15023 K14138+K00197+K00194
M00378	Pathway Module	F420 biosynthesis	(K11779,K11780+K11781) K14941 K11212 K12234
M00415	Pathway Module	Fatty acid elongation in endoplasmic reticulum	(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258
M00416	Complex Module	Cytochrome aa3-600 menaquinol oxidase	K02827+K02826+K02828+K02829
M00417	Complex Module	Cytochrome o ubiquinol oxidase	K02297+K02298+K02299+K02300
M00418	Pathway Module	Toluene degradation, anaerobic, toluene => benzoyl-CoA	K07540 K07543+K07544 K07545 K07546 K07547+K07548 K07549+K07550
M00419	Pathway Module	Cymene degradation, p-cymene => p-cumate	K10616+K18293 K10617 K10618
M00422	Pathway Module	Acetyl-CoA pathway, CO2 => acetyl-CoA	K00192+K00195 K00193+K00197+K00194
M00432	Pathway Module	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	K01649 (K01702,K01703+K01704) K00052
M00433	Pathway Module	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	K01655 (K17450 K01705,K16792+K16793) K05824
M00525	Pathway Module	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	K00928 K00133 K01714 K00215 K05822 K00841 K05823 K01778 K01586
M00526	Pathway Module	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K03340 (K01586,K12526)
M00527	Pathway Module	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K10206 K01778 (K01586,K12526)
M00528	Pathway Module	Nitrification, ammonia => nitrite	K10944+K10945+K10946 K10535
M00529	Pathway Module	Denitrification, nitrate => nitrogen	(K00370+K00371+K00374,K02567+K02568) (K00368,K15864) (K04561+K02305) K00376
M00530	Pathway Module	Dissimilatory nitrate reduction, nitrate => ammonia	(K00370+K00371+K00374,K02567+K02568) (K00362+K00363,K03385+K15876)
M00531	Pathway Module	Assimilatory nitrate reduction, nitrate => ammonia	(K00367,K10534,K00372-K00360) (K00366,K17877)
M00532	Pathway Module	Photorespiration	(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437
M00533	Pathway Module	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	K00455 K00151 K01826 K05921
M00534	Pathway Module	Naphthalene degradation, naphthalene => salicylate	K14579+K14580+K14578+K14581 K14582 K14583 K14584 K14585 K00152
M00535	Pathway Module	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	K09011 K01703+K01704 K00052
M00537	Pathway Module	Xylene degradation, xylene => methylbenzoate	K15757+K15758 K00055 K00141
M00538	Pathway Module	Toluene degradation, toluene => benzoate	K15760+K15761-K15762+K15763+K15764-K15765 K00055 K00141
M00539	Pathway Module	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	K10619+K16303+K16304+K18227 K10620 K10621 K10622 K10623
M00540	Pathway Module	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	K04116 K04117 K07534 K07535 K07536
M00541	Pathway Module	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	(K04112+K04113+K04114+K04115,K19515+K19516) K07537 K07538 K07539
M00542	Signature Module	EHEC/EPEC pathogenicity signature, T3SS and effectors	K03221+K03219+K03222+K03226+K03227+K03228+K03229+K03230+K03224+K03225 K12784 K12787 K12785 K12786 K12788 K16041 K16042
M00543	Pathway Module	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	K08689+K15750+K18087+K18088 K08690 K00462 K10222
M00544	Pathway Module	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	K15751-K15752-K15753 K15754+K15755 K15756
M00545	Pathway Module	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	(((K05708+K05709+K05710+K00529) K05711),K05712) K05713 K05714 K02554 K01666 K04073
M00546	Pathway Module	Purine degradation, xanthine => urea	(K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483) (K00365,K16838,K16839,K22879) (K13484,K07127 (K13485,K16838,K16840)) (K01466,K16842) K01477
M00547	Pathway Module	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	K03268+K16268+K18089+K18090 K16269
M00548	Pathway Module	Benzene degradation, benzene => catechol	K16249+K16243+K16244+K16242+K16245+K16246
M00549	Pathway Module	Nucleotide sugar biosynthesis, glucose => UDP-glucose	(K00844,K00845,K12407,K00886) K01835 K00963
M00550	Pathway Module	Ascorbate degradation, ascorbate => D-xylulose-5P	K02821+K02822+K03475 K03476 K03078 K03079 K03077
M00551	Pathway Module	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	K05549+K05550+K05784 K05783
M00552	Pathway Module	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	K01684 K00883 K01631 K00134 K00927
M00554	Pathway Module	Nucleotide sugar biosynthesis, galactose => UDP-galactose	K00849 K00965
M00555	Pathway Module	Betaine biosynthesis, choline => betaine	(K17755,((K00108,K11440,K00499) (K00130,K14085)))
M00563	Pathway Module	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	K14082 ((K16177-K16176),(K16179-K16178),(K14084-K14083)) K00399+K00401+K00402 (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))
M00564	Signature Module	Helicobacter pylori pathogenicity signature, cagA pathogenicity island	K15842 K12086 -K12087 K12088 K12089 K12090 K03196 K12091 -K12092 K12093 K12094 K12095 K12096 K12097 K12098 -K12099 -K12100 K12101 K12102 K12103 K12104 K12105 K12106 K12107 K12108 K12109 K12110
M00565	Pathway Module	Trehalose biosynthesis, D-glucose 1P => trehalose	K00975 K00703 (K00700,K16149) K01214 K06044 K01236
M00567	Pathway Module	Methanogenesis, CO2 => methane	(K00200+K00201+K00202+K00203-K11261+(K00205,K11260,K00204)) K00672 K01499 (K00319,K13942) K00320 (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))
M00568	Pathway Module	Catechol ortho-cleavage, catechol => 3-oxoadipate	K03381 K01856 K03464 (K01055,K14727)
M00569	Pathway Module	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	(K00446,K07104) ((K10217 K01821 K01617),K10216) (K18364,K02554) (K18365,K01666) (K18366,K04073)
M00570	Pathway Module	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826
M00572	Pathway Module	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	K02169 (K00647,K09458) K00059 K02372 K00208 (K02170,K09789,K19560,K19561)
M00573	Pathway Module	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	K16593 K00652 K19563 K01935 K01012
M00574	Signature Module	Pertussis pathogenicity signature, pertussis toxin	K11023 -K11024 K11025 K11026 K11027
M00575	Signature Module	Pertussis pathogenicity signature, T1SS	K22944 K11004 K07389 K11003 K12340
M00576	Signature Module	ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins	(K10928+K10929) (K16883,K16884)
M00577	Pathway Module	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	K01906 K00652 (K00833,K19563) K01935 K01012
M00579	Pathway Module	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	(K00625,K13788,K15024) K00925
M00580	Pathway Module	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	(K08094 (K08093,K13812),K13831) K01807
M00595	Pathway Module	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	K17222+K17223+K17224-K17225-K22622+K17226+K17227
M00596	Pathway Module	Dissimilatory sulfate reduction, sulfate => H2S	K00958 (K00394+K00395) (K11180+K11181)
M00597	Complex Module	Anoxygenic photosystem II	K08928+K08929
M00598	Complex Module	Anoxygenic photosystem I	K08940+K08941+K08942+K08943
M00608	Pathway Module	2-Oxocarboxylic acid chain extension, 2-oxoglutarate => 2-oxoadipate => 2-oxopimelate => 2-oxosuberate	K10977 K16792+K16793 K10978
M00609	Pathway Module	Cysteine biosynthesis, methionine => cysteine	K00789 K17462 K01243 K07173 K17216 K17217
M00611	Signature Module	Oxygenic photosynthesis in plants and cyanobacteria	(M00161,M00163) M00165
M00612	Signature Module	Anoxygenic photosynthesis in purple bacteria	M00597 M00165
M00613	Signature Module	Anoxygenic photosynthesis in green nonsulfur bacteria	M00597 M00376
M00614	Signature Module	Anoxygenic photosynthesis in green sulfur bacteria	M00598 M00173
M00615	Signature Module	Nitrate assimilation	(K02575,K15576+K15577+K15578-K15579) M00531
M00616	Signature Module	Sulfate-sulfur assimilation	(K02048,K23163)+K02046+K02047+K02045 M00176
M00617	Signature Module	Methanogen	M00567,M00357,M00356,M00563
M00618	Signature Module	Acetogen	M00377 M00579
M00620	Pathway Module	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	K00169+K00170+K00171+K00172 K01959+K01960 K00024 K01677+K01678 K18209+K18210 K01902+K01903 K00174+K00175+K00176+K00177
M00622	Pathway Module	Nicotinate degradation, nicotinate => fumarate	K18029+K18030 K14974 K18028 K15357 K13995 K01799
M00623	Pathway Module	Phthalate degradation, phthalate => protocatechuate	K18068+K18069 K18067 K04102
M00624	Pathway Module	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	K18074+K18075+K18077 K18076
M00625	Signature Module	Methicillin resistance	K02547 K02546 K02545
M00627	Signature Module	beta-Lactam resistance, Bla system	K02172 K02171 (K18766,K17836)
M00630	Pathway Module	D-Galacturonate degradation (fungi), D-galacturonate => glycerol	(K18106,K19634) K18102 K18103 K18107
M00631	Pathway Module	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	K01812 K00041 (K01685,K16849+K16850) K00874 (K01625,K17463)
M00632	Pathway Module	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	K01785 K00849 K00965 K01784
M00633	Pathway Module	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P	K05308 K18126 K11395 (K00131,K18978)
M00636	Pathway Module	Phthalate degradation, phthalate => protocatechuate	K18251+K18252-K18253-K18254 K18255 K18256
M00637	Pathway Module	Anthranilate degradation, anthranilate => catechol	(K05599+K05600+K11311,K16319+K16320+K18248+K18249)
M00638	Pathway Module	Salicylate degradation, salicylate => gentisate	K18242+K18243+K14578+K14581
M00639	Signature Module	Multidrug resistance, efflux pump MexCD-OprJ	K18294 K18295+K18296-K08721
M00641	Signature Module	Multidrug resistance, efflux pump MexEF-OprN	K18297 K18298+K18299-K18300
M00642	Signature Module	Multidrug resistance, efflux pump MexJK-OprM	K18301 K18302+K18303-K18139
M00643	Signature Module	Multidrug resistance, efflux pump MexXY-OprM	K18129 K18094+K18095+K18139
M00649	Signature Module	Multidrug resistance, efflux pump AdeABC	K18143 K18144 K18145+K18146-K18147
M00651	Signature Module	Vancomycin resistance, D-Ala-D-Lac type	(K18345 K18344 K07260 K18346),(K18351 K18352 K18354 K18353) (K18347 K15739 K08641)
M00652	Signature Module	Vancomycin resistance, D-Ala-D-Ser type	K18350 K18349 K18348 K18856 K18866
M00660	Signature Module	Xanthomonas spp. pathogenicity signature, T3SS and effectors	K03222+K03226+K03227+K03228+K03229+K03230+K03224+K03225+K03223+K18374+K18376 K18373 K18375 K18377 K18378 K18379 K18380 K18381
M00661	Pathway Module	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	K18385 K18386 K18387
M00664	Signature Module	Nodulation	K14658 K14659 K14666 K14657
M00672	Pathway Module	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	K12743 K04126 K10852
M00673	Pathway Module	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	K12743 K04126 K04127 K12744 K12745 K04128 K18062 K18063
M00674	Pathway Module	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	K12673 K12674 K12675 K12676
M00675	Pathway Module	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	K18317 K18316 K18315
M00696	Signature Module	Multidrug resistance, efflux pump AcrEF-TolC	K18140 K18141+K18142+K12340
M00697	Signature Module	Multidrug resistance, efflux pump MdtEF-TolC	K07690 K18898+K18899+K12340
M00698	Signature Module	Multidrug resistance, efflux pump BpeEF-OprC	K18900 K18901+K18902+K18903
M00700	Signature Module	Multidrug resistance, efflux pump AbcA	(K18906,K18907) K18104
M00702	Signature Module	Multidrug resistance, efflux pump NorB	(K18906,K18907) K08170
M00704	Signature Module	Tetracycline resistance, efflux pump Tet38	K18906 K08168
M00705	Signature Module	Multidrug resistance, efflux pump MepA	K18909 K18908
M00714	Signature Module	Multidrug resistance, efflux pump QacA	K18938 K08167
M00718	Signature Module	Multidrug resistance, efflux pump MexAB-OprM	K18131 K03585+K18138+K18139
M00725	Signature Module	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	K19077 K19078 K03367+K03739+K14188+K03740
M00726	Signature Module	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	K19077 K19078 K14205
M00730	Signature Module	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter	K19077 K19078 K19079+K19080
M00736	Pathway Module	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	K19102+K19103+K05375 K19104 K19105 K19106
M00740	Pathway Module	Methylaspartate cycle	K01647 K01681 K00031 K00261 K19268+K01846 K04835 K19280 K14449 K19281 K19282 K00024
M00741	Pathway Module	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	(K01965+K01966,K11263+(K18472,K19312+K22568),K01964+K15036+K15037) K05606 (K01847,K01848+K01849)
M00744	Signature Module	Cationic antimicrobial peptide (CAMP) resistance, protease PgtE	K07637 K07660 K08477
M00745	Signature Module	Imipenem resistance, repression of porin OprD	(K18072 K18073),(K07644 K07665),K18297 K18093
M00746	Signature Module	Multidrug resistance, repression of porin OmpF	K13632 K18513 K09476
M00761	Pathway Module	Undecaprenylphosphate alpha-L-Ara4N biosynthesis, UDP-GlcA => undecaprenyl phosphate alpha-L-Ara4N	K10011 K07806 K10012 K13014
M00763	Pathway Module	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	K05826 K19412 K05828 K05829 K05830 K05831
M00769	Signature Module	Multidrug resistance, efflux pump MexPQ-OpmE	K18304 K19591 K19595+K19594+K19593
M00773	Pathway Module	Tylosin biosynthesis, methylmalonyl-CoA + malonyl-CoA => tylactone => tylosin	K15988 K15989+K15990 K15992 K15991 K15993 K15994 K15995 K15996
M00774	Pathway Module	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B	K10817 K14366 K14367 K14368+K15997 K14370 K14369
M00775	Pathway Module	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin	K16007 K16008 K16009 K13320 K16010
M00776	Pathway Module	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin	K16000+K16001+K16002-K16003 K16004 K16005 K16006
M00777	Pathway Module	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b	K14371 K14372 K14373 K14374 K14375
M00778	Pathway Module	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide	K05551+K05552+K05553 -K12420 ((K05554,K14249,K15884,K15885) (K05555,K14250),K15886)
M00779	Pathway Module	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin	K05556 (K14626,K14627) (K14628,K14629) (K14630+K14631,K14632)
M00780	Pathway Module	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	K14251 K14252 K14253 K14254 K14255 K14256 K21301
M00781	Pathway Module	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	K15941 K15942 K15943 K15944
M00782	Pathway Module	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	K15959 K15960 K15961 K15963 K15964 K15965 K15966 K15967
M00783	Pathway Module	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	K15968 K15969 K15886 -K15970 K15971 K15972
M00784	Pathway Module	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19566 K19567 K19568 K19569 K19570
M00785	Pathway Module	Cycloserine biosynthesis, arginine/serine => cycloserine	K19741 K19723 K19726 K19725 K19724 K19727
M00786	Pathway Module	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	K18281 K14132 K17475 K18280 K17827 K17826 K14134 K17825 K18279
M00787	Pathway Module	Bacilysin biosynthesis, prephenate => bacilysin	K19546 K19547 K19550 K19549 K19548 K13037
M00788	Pathway Module	Terpentecin biosynthesis, GGAP => terpentecin	K19835 K19834
M00789	Pathway Module	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266 K19884 K19885 K19886+K19887 K19888 K19889
M00790	Pathway Module	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	K14266 K19981 K14257 K19982
M00793	Pathway Module	dTDP-L-rhamnose biosynthesis	K00973 K01710 K01790 K00067
M00794	Pathway Module	dTDP-6-deoxy-D-allose biosynthesis	K13312 K13313
M00795	Pathway Module	dTDP-beta-L-noviose biosynthesis	K19855 K12710 K17625
M00796	Pathway Module	dTDP-D-mycaminose biosynthesis	K19853 K19854 K13307
M00797	Pathway Module	dTDP-D-desosamine biosynthesis	K13308 K13309 (K13310,K16436) (K13311,K13326)
M00798	Pathway Module	dTDP-L-mycarose biosynthesis	K16435 K13315 K13317 (K13316,K16438) K13318
M00799	Pathway Module	dTDP-L-oleandrose biosynthesis	K16435 K13315 K16438 K19856 K19857
M00800	Pathway Module	dTDP-L-megosamine biosynthesis	K16435 K16436 K13326 K16438 K13322
M00801	Pathway Module	dTDP-L-olivose biosynthesis	K16435 K13327 K19858 K13319
M00802	Pathway Module	dTDP-D-forosamine biosynthesis	K16435 K13327 K13328 K13329 K13330
M00803	Pathway Module	dTDP-D-angolosamine biosynthesis	K16435 K19859 K16436 K13332
M00804	Pathway Module	Complete nitrification, comammox, ammonia => nitrite => nitrate	K10944+K10945+K10946 K10535 K00370+K00371
M00805	Pathway Module	Staurosporine biosynthesis, tryptophan => staurosporine	K20075 K20076 K20077+K20078 K20079 K20080 K20081 K20082
M00808	Pathway Module	Violacein biosynthesis, tryptophan => violacein	K20086 K20087+K20088 K20089 K20090
M00810	Pathway Module	Nicotine degradation, pyridine pathway, nicotine => 2,6-dihydroxypyridine/succinate semialdehyde	K19818+K19819+K19820 (K19826,K19890) K19185+K19186+K19187 K19188 -K20155
M00811	Pathway Module	Nicotine degradation, pyrrolidine pathway, nicotine => succinate semialdehyde	K20170,K20169 (K20170,(K20158 K19700)) K20171-K20172 K15359,K18276
M00814	Pathway Module	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	K19969 K19979 K19974 K20424 K20425 K20426 K20427 K20430 -- --
M00815	Pathway Module	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	K19969 K20431 K20432 K20433 K20434 K20435 K20436 K20437 K20438
M00819	Pathway Module	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	K12250 K15907 -- K18056 K17747 K18091 K18057 K17476
M00823	Pathway Module	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	K14251 K14252 K14253 K14254 K14255 K14256 K21301 K14257+K21297
M00824	Pathway Module	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	K15314 K21160+K21161+K21162+K21163+K21164+K21165+K21166+K21167
M00825	Pathway Module	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	K15314 K21168+K21169+K21170+K21171+K21172+K21173+K21174
M00826	Pathway Module	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	K20159+K21175 K20156 K21176 K21177 K21178 K21179
M00827	Pathway Module	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	K21183 K21181 K21182 K16431 K21184 K21185
M00828	Pathway Module	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(4-hydroxyphenyl)-3-oxopropanoyl-PCP	K21183 K21181 K21182 K21188
M00829	Pathway Module	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	K15320 K21191 K21192
M00830	Pathway Module	Neocarzinostatin naphthoate moiety biosynthesis, malonyl-CoA => 2-hydroxy-5-methyl-1-naphthoate => 2-hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA	K20422 K20420 K20421 K20423
M00831	Pathway Module	Kedarcidin 2-hydroxynaphthoate moiety biosynthesis, malonyl-CoA => 3,6,8-trihydroxy-2-naphthoate => 3-hydroxy-7,8-dimethoxy-6-isopropoxy-2-naphthoyl-CoA	K21221 K21222 K21223 K21224 K21225
M00832	Pathway Module	Kedarcidin 2-aza-3-chloro-beta-tyrosine moiety biosynthesis, azatyrosine => 2-aza-3-chloro-beta-tyrosyl-PCP	K21183 K21227 K21228 K16431 K21185
M00833	Pathway Module	Calicheamicin biosynthesis, calicheamicinone => calicheamicin	K21254 K21255 K21256 K21257 K21258 K21259 K21260 K21261 K21262 K21263
M00834	Pathway Module	Calicheamicin orsellinate moiety biosynthesis, malonyl-CoA => orsellinate-ACP => 5-iodo-2,3-dimethoxyorsellinate-ACP	K21254 K21255 K21256 K21257 K21258
M00835	Pathway Module	Pyocyanine biosynthesis, chorismate => pyocyanine	K13063 K20261 K06998 K20260 K20262 K21103 K20940
M00836	Pathway Module	Coenzyme F430 biosynthesis, sirohydrochlorin => coenzyme F430	K22011 K22012 (K21610+K21611) K21612
M00837	Pathway Module	Prodigiosin biosynthesis, L-proline => prodigiosin	K21780+K21781 K21782 K21783 K21784 K21785 K21786 K21428 K21778 K21779 K21787
M00838	Pathway Module	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	K21780+K21781 K21782 K21783 K21784 K21785 K21786 K21791 K21792 K21793 K21787
M00840	Pathway Module	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652 K22100 -- K01633 K13941 K22099 K00287
M00841	Pathway Module	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495 K22101 K00950 K00796 K11754 K13998
M00842	Pathway Module	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495 K01737 K00072
M00843	Pathway Module	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495 K01737 K17745
M00844	Pathway Module	Arginine biosynthesis, ornithine => arginine	K00611 K01940 (K01755,K14681)
M00845	Pathway Module	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478 K00145 K00821 K09065 K01438 K01940 K01755
M00846	Pathway Module	Siroheme biosynthesis, glutamate => siroheme	(K01885,K14163) K02492 K01845 K01698 K01749 (K01719,K13542,K13543) (K02302,(K00589,K02303,K02496,K13542,K13543)+K02304-K03794)
M00847	Pathway Module	Heme biosynthesis, archaea, siroheme => heme	K22225 K22226 K22227
M00848	Pathway Module	Aurachin biosynthesis, anthranilate => aurachin A	K09460 K02078+K14245+K14246+K22798 K22799 K22800 K21272 K21271 K22801 K22802
M00849	Pathway Module	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626 K01641 (K00021,K00054) ((K00869 K17942),(K18689 K18690 K22813)) K06981 K01823
M00850	Signature Module	Vibrio cholerae pathogenicity signature, cholera toxins	(K10928+K10929) K10954 K10952 K10953 K10948 K11018
M00851	Signature Module	Carbapenem resistance	(K18768,K18970,K19316,K22346,K18794,K19318,K18971,K18793,K19319,K19320,K19321,K19322,K18972,K19211,K18976,K21277,K18782,K18781,K18780,K19099,K19216)
M00852	Signature Module	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	K10961 K10920 K10919 K10930 K10931 K10962 K10932 K10963 K10933 K10964 K10965 K10934 K10935 K10966
M00853	Signature Module	ETEC pathogenicity signature, colonization factors	K22850 -K22851 K22852 K22853 K22854
M00854	Pathway Module	Glycogen biosynthesis, glucose-1P => glycogen/starch	(K00963 (K00693+K00750,K16150,K16153,K13679,K20812)),(K00975 (K00703,K13679,K20812)) (K00700,K16149)
M00855	Pathway Module	Glycogen degradation, glycogen => glucose-6P	(K00688,K16153) (K01196,((K00705,K22451) (K02438,K01200))) (K15779,K01835,K15778)
M00856	Signature Module	Salmonella enterica pathogenicity signature, typhoid toxin	K11014 K11023 K19298 K22918
M00857	Signature Module	Salmonella enterica pathogenicity signature, Vi antigen	K22914 K22926 K22925 K22915 K22916 K22917 (K22924+K22921+K22923+K22922)
M00859	Signature Module	Bacillus anthracis pathogenicity signature, anthrax toxin	K11030 K08645 K11029
M00860	Signature Module	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	K22976 K22977 K22980 K07282 K22116 K01932 K22981
M00861	Pathway Module	beta-Oxidation, peroxisome, VLCFA	K00232 K12405 (K07513,K08764)
M00862	Pathway Module	beta-Oxidation, peroxisome, tri/dihydroxycholestanoyl-CoA => choloyl/chenodeoxycholoyl-CoA	K10214 K12405 K08764
M00866	Pathway Module	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	K00677 (K02535,K16363) K02536 K03269 K00748 K00912 K02527 K02517 K09778
M00867	Pathway Module	KDO2-lipid A modification pathway	K12977 K03760 K23082+K23083 K23159 K09953
M00868	Pathway Module	Heme biosynthesis, animals and fungi, glycine => heme	K00643 K01698 K01749 K01719 K01599 K00228 K00231 K01772
